pair_id,cluster,method,TM1_max,TM2_max,TM1_mean,TM2_mean,TMdiff_max,TMdiff_mean,n_models,n_toward_f1,n_toward_f2,vote_frac_f1,pref,TMdiff_centered,pref_centered,pair_median_used,t1_recall,t2_recall,metric_used,ddg_bias_mean,ddg_bias_std,ddg_sum_F1_mean,ddg_sum_F2_mean
1dzlA_5keqF,ShallowMsa_001,MSAT,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,
1dzlA_5keqF,ShallowMsa_002,MSAT,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,
1dzlA_5keqF,ShallowMsa_004,MSAT,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,
1dzlA_5keqF,ShallowMsa_005,MSAT,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,
1dzlA_5keqF,DeepMsa,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,
1dzlA_5keqF,ShallowMsa_000,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,
1dzlA_5keqF,ShallowMsa_001,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,
1dzlA_5keqF,ShallowMsa_002,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,
1dzlA_5keqF,ShallowMsa_004,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,
1dzlA_5keqF,ShallowMsa_005,CCMpred,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,Amb,0.0,Amb,0.0,0.0,0.0,t_recall,,,,
1dzlA_5keqF,ShallowMsa_000,DDG,-60.1514,-43.4863,-60.1514,-43.4863,-16.6651,-16.6651,10,0,10,0.0,F2,-5.9101,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-16.6651,1.8275,60.1514,43.4863
1dzlA_5keqF,ShallowMsa_001,DDG,-58.2994,-46.5251,-58.2994,-46.5251,-11.7742,-11.7742,10,0,10,0.0,F2,-1.0192,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-11.7742,2.8973,58.2994,46.5251
1dzlA_5keqF,ShallowMsa_002,DDG,-40.3195,-32.0287,-40.3195,-32.0287,-8.2908,-8.2908,10,0,10,0.0,F2,2.4642,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-8.2908,4.1613,40.3195,32.0287
1dzlA_5keqF,ShallowMsa_003,DDG,-36.8871,-30.5351,-36.8871,-30.5351,-6.352,-6.352,10,0,10,0.0,F2,4.403,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-6.352,3.1099,36.8871,30.5351
1dzlA_5keqF,ShallowMsa_004,DDG,-58.8035,-43.7662,-58.8035,-43.7662,-15.0373,-15.0373,10,0,10,0.0,F2,-4.2823,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-15.0373,1.8442,58.8035,43.7662
1dzlA_5keqF,ShallowMsa_005,DDG,-53.2393,-41.2621,-53.2393,-41.2621,-11.9771,-11.9771,10,0,10,0.0,F2,-1.2221,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-11.9771,3.6651,53.2393,41.2621
1dzlA_5keqF,ShallowMsa_006,DDG,-65.5975,-48.2014,-65.5975,-48.2014,-17.396,-17.396,10,0,10,0.0,F2,-6.641,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-17.396,12.5224,65.5975,48.2014
1dzlA_5keqF,ShallowMsa_007,DDG,-34.4763,-26.4504,-34.4763,-26.4504,-8.0259,-8.0259,10,0,10,0.0,F2,2.7291,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-8.0259,4.3666,34.4763,26.4504
1dzlA_5keqF,ShallowMsa_008,DDG,-50.1757,-40.4861,-50.1757,-40.4861,-9.6896,-9.6896,10,0,10,0.0,F2,1.0654,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-9.6896,2.6761,50.1757,40.4861
1dzlA_5keqF,ShallowMsa_009,DDG,-48.4206,-40.7891,-48.4206,-40.7891,-7.6315,-7.6315,10,0,10,0.0,F2,3.1235,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-7.6315,1.3915,48.4206,40.7891
1dzlA_5keqF,ShallowMsa_010,DDG,-12.6434,-10.6178,-12.6434,-10.6178,-2.0257,-2.0257,10,2,8,0.2,F2,8.7293,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-2.0257,2.1978,12.6434,10.6178
1dzlA_5keqF,ShallowMsa_011,DDG,-38.2845,-30.5338,-38.2845,-30.5338,-7.7507,-7.7507,10,0,10,0.0,F2,3.0043,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-7.7507,3.7284,38.2845,30.5338
1dzlA_5keqF,ShallowMsa_012,DDG,-65.5021,-53.2026,-65.5021,-53.2026,-12.2995,-12.2995,10,0,10,0.0,F2,-1.5445,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-12.2995,2.2809,65.5021,53.2026
1dzlA_5keqF,ShallowMsa_013,DDG,-57.2009,-43.6343,-57.2009,-43.6343,-13.5666,-13.5666,10,0,10,0.0,F2,-2.8116,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-13.5666,1.8532,57.2009,43.6343
1dzlA_5keqF,ShallowMsa_014,DDG,-49.8953,-39.1403,-49.8953,-39.1403,-10.755,-10.755,10,0,10,0.0,F2,0.0,Amb,-10.755,,,ddg_kcal_per_mol(delta=1.0),-10.755,1.9328,49.8953,39.1403
1dzlA_5keqF,ShallowMsa_015,DDG,-51.6071,-39.5376,-51.6071,-39.5376,-12.0694,-12.0694,10,0,10,0.0,F2,-1.3144,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-12.0694,3.6437,51.6071,39.5376
1dzlA_5keqF,ShallowMsa_016,DDG,-20.3992,-16.1094,-20.3992,-16.1094,-4.2898,-4.2898,10,2,8,0.2,F2,6.4652,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-4.2898,3.3446,20.3992,16.1094
1dzlA_5keqF,ShallowMsa_017,DDG,-34.0379,-28.6932,-34.0379,-28.6932,-5.3446,-5.3446,10,0,10,0.0,F2,5.4104,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-5.3446,3.2912,34.0379,28.6932
1dzlA_5keqF,ShallowMsa_018,DDG,-55.5341,-46.6806,-55.5341,-46.6806,-8.8535,-8.8535,10,0,10,0.0,F2,1.9015,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-8.8535,1.8474,55.5341,46.6806
1dzlA_5keqF,ShallowMsa_019,DDG,-44.6345,-29.7383,-44.6345,-29.7383,-14.8962,-14.8962,10,0,10,0.0,F2,-4.1412,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-14.8962,10.9921,44.6345,29.7383
1dzlA_5keqF,ShallowMsa_020,DDG,-31.2303,-24.0978,-31.2303,-24.0978,-7.1326,-7.1326,10,1,9,0.1,F2,3.6224,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-7.1326,4.1589,31.2303,24.0978
1dzlA_5keqF,ShallowMsa_021,DDG,-37.1023,-30.67,-37.1023,-30.67,-6.4323,-6.4323,10,0,10,0.0,F2,4.3227,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-6.4323,2.136,37.1023,30.67
1dzlA_5keqF,ShallowMsa_022,DDG,-51.4004,-40.629,-51.4004,-40.629,-10.7714,-10.7714,10,0,10,0.0,F2,-0.0164,Amb,-10.755,,,ddg_kcal_per_mol(delta=1.0),-10.7714,1.606,51.4004,40.629
1dzlA_5keqF,ShallowMsa_023,DDG,-40.9879,-30.5668,-40.9879,-30.5668,-10.4211,-10.4211,10,0,10,0.0,F2,0.3339,Amb,-10.755,,,ddg_kcal_per_mol(delta=1.0),-10.4211,6.141,40.9879,30.5668
1dzlA_5keqF,ShallowMsa_024,DDG,-53.2631,-39.4481,-53.2631,-39.4481,-13.815,-13.815,10,0,10,0.0,F2,-3.06,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-13.815,0.7923,53.2631,39.4481
1dzlA_5keqF,ShallowMsa_025,DDG,-51.7259,-41.4764,-51.7259,-41.4764,-10.2495,-10.2495,10,0,10,0.0,F2,0.5055,Amb,-10.755,,,ddg_kcal_per_mol(delta=1.0),-10.2495,3.7943,51.7259,41.4764
1dzlA_5keqF,ShallowMsa_026,DDG,-56.7749,-45.3965,-56.7749,-45.3965,-11.3785,-11.3785,10,0,10,0.0,F2,-0.6235,Amb,-10.755,,,ddg_kcal_per_mol(delta=1.0),-11.3785,1.2976,56.7749,45.3965
1dzlA_5keqF,ShallowMsa_027,DDG,-15.9829,-13.5071,-15.9829,-13.5071,-2.4757,-2.4757,10,1,9,0.1,F2,8.2793,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-2.4757,1.7936,15.9829,13.5071
1dzlA_5keqF,ShallowMsa_028,DDG,-62.2152,-45.5055,-62.2152,-45.5055,-16.7097,-16.7097,10,0,10,0.0,F2,-5.9547,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-16.7097,2.0097,62.2152,45.5055
1dzlA_5keqF,ShallowMsa_029,DDG,-57.0773,-45.2987,-57.0773,-45.2987,-11.7786,-11.7786,10,0,10,0.0,F2,-1.0236,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-11.7786,1.489,57.0773,45.2987
1dzlA_5keqF,ShallowMsa_030,DDG,-55.8097,-43.4517,-55.8097,-43.4517,-12.358,-12.358,10,0,10,0.0,F2,-1.603,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-12.358,3.5943,55.8097,43.4517
1dzlA_5keqF,ShallowMsa_031,DDG,-15.0448,-12.0507,-15.0448,-12.0507,-2.9941,-2.9941,10,1,9,0.1,F2,7.7609,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-2.9941,2.5672,15.0448,12.0507
1dzlA_5keqF,ShallowMsa_032,DDG,-39.0504,-31.2184,-39.0504,-31.2184,-7.832,-7.832,10,0,10,0.0,F2,2.923,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-7.832,2.9073,39.0504,31.2184
1dzlA_5keqF,ShallowMsa_033,DDG,-59.5154,-45.5198,-59.5154,-45.5198,-13.9956,-13.9956,10,0,10,0.0,F2,-3.2406,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-13.9956,0.8585,59.5154,45.5198
1dzlA_5keqF,ShallowMsa_034,DDG,-50.5688,-40.2806,-50.5688,-40.2806,-10.2882,-10.2882,10,0,10,0.0,F2,0.4668,Amb,-10.755,,,ddg_kcal_per_mol(delta=1.0),-10.2882,1.4789,50.5688,40.2806
1dzlA_5keqF,ShallowMsa_035,DDG,-61.9293,-45.4897,-61.9293,-45.4897,-16.4395,-16.4395,10,0,10,0.0,F2,-5.6845,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-16.4395,3.5292,61.9293,45.4897
1dzlA_5keqF,ShallowMsa_036,DDG,-49.9803,-38.4525,-49.9803,-38.4525,-11.5279,-11.5279,10,0,10,0.0,F2,-0.7729,Amb,-10.755,,,ddg_kcal_per_mol(delta=1.0),-11.5279,2.4415,49.9803,38.4525
1dzlA_5keqF,ShallowMsa_037,DDG,-54.7115,-41.7328,-54.7115,-41.7328,-12.9787,-12.9787,10,0,10,0.0,F2,-2.2237,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-12.9787,1.5388,54.7115,41.7328
1dzlA_5keqF,ShallowMsa_038,DDG,-36.2403,-30.1852,-36.2403,-30.1852,-6.0552,-6.0552,10,0,10,0.0,F2,4.6998,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-6.0552,1.5,36.2403,30.1852
1dzlA_5keqF,ShallowMsa_039,DDG,-34.1273,-26.8856,-34.1273,-26.8856,-7.2418,-7.2418,10,0,10,0.0,F2,3.5132,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-7.2418,3.4189,34.1273,26.8856
1dzlA_5keqF,ShallowMsa_040,DDG,-48.3611,-35.9848,-48.3611,-35.9848,-12.3763,-12.3763,10,0,10,0.0,F2,-1.6213,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-12.3763,5.724,48.3611,35.9848
1dzlA_5keqF,ShallowMsa_041,DDG,-48.4445,-40.1336,-48.4445,-40.1336,-8.3109,-8.3109,10,0,10,0.0,F2,2.4441,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-8.3109,0.959,48.4445,40.1336
1dzlA_5keqF,ShallowMsa_042,DDG,-55.6202,-41.2469,-55.6202,-41.2469,-14.3734,-14.3734,10,0,10,0.0,F2,-3.6184,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-14.3734,1.1357,55.6202,41.2469
1dzlA_5keqF,ShallowMsa_043,DDG,-44.9858,-36.7116,-44.9858,-36.7116,-8.2742,-8.2742,10,0,10,0.0,F2,2.4808,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-8.2742,0.8487,44.9858,36.7116
1dzlA_5keqF,ShallowMsa_044,DDG,-47.6904,-39.2859,-47.6904,-39.2859,-8.4046,-8.4046,10,0,10,0.0,F2,2.3504,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-8.4046,1.6298,47.6904,39.2859
1dzlA_5keqF,ShallowMsa_045,DDG,-49.4249,-37.1812,-49.4249,-37.1812,-12.2437,-12.2437,10,0,10,0.0,F2,-1.4887,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-12.2437,1.3598,49.4249,37.1812
1dzlA_5keqF,ShallowMsa_046,DDG,-114.8714,-81.6785,-114.8714,-81.6785,-33.1929,-33.1929,10,0,10,0.0,F2,-22.4379,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-33.1929,7.4236,114.8714,81.6785
1dzlA_5keqF,ShallowMsa_047,DDG,-13.8915,-10.6035,-13.8915,-10.6035,-3.288,-3.288,10,0,10,0.0,F2,7.467,F1,-10.755,,,ddg_kcal_per_mol(delta=1.0),-3.288,2.927,13.8915,10.6035
1dzlA_5keqF,ShallowMsa_048,DDG,-66.2672,-45.6381,-66.2672,-45.6381,-20.6291,-20.6291,10,0,10,0.0,F2,-9.8741,F2,-10.755,,,ddg_kcal_per_mol(delta=1.0),-20.6291,16.6959,66.2672,45.6381
1dzlA_5keqF,ShallowMsa_000,Boltz2,0.2431,0.2403,0.2431,0.2403,0.0028,0.0028,1,1,0,1.0,Amb,0.0003,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_001,Boltz2,0.2786,0.2725,0.2786,0.2725,0.0061,0.0061,1,1,0,1.0,Amb,0.0036,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_002,Boltz2,0.2097,0.2165,0.2097,0.2165,-0.0068,-0.0068,1,0,1,0.0,Amb,-0.0093,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_003,Boltz2,0.2238,0.2254,0.2238,0.2254,-0.0016,-0.0016,1,0,1,0.0,Amb,-0.0041,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_004,Boltz2,0.241,0.2364,0.241,0.2364,0.0046,0.0046,1,1,0,1.0,Amb,0.0021,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_005,Boltz2,0.2353,0.2255,0.2353,0.2255,0.0098,0.0098,1,1,0,1.0,Amb,0.0073,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_006,Boltz2,0.3373,0.322,0.3373,0.322,0.0153,0.0153,1,1,0,1.0,Amb,0.0128,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_007,Boltz2,0.2321,0.2214,0.2321,0.2214,0.0106,0.0106,1,1,0,1.0,Amb,0.0081,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_008,Boltz2,0.2252,0.2124,0.2252,0.2124,0.0128,0.0128,1,1,0,1.0,Amb,0.0103,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_009,Boltz2,0.2435,0.2392,0.2435,0.2392,0.0042,0.0042,1,1,0,1.0,Amb,0.0017,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_010,Boltz2,0.2334,0.2476,0.2334,0.2476,-0.0142,-0.0142,1,0,1,0.0,Amb,-0.0167,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_011,Boltz2,0.2189,0.2635,0.2189,0.2635,-0.0445,-0.0445,1,0,1,0.0,Amb,-0.047,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_012,Boltz2,0.2129,0.2343,0.2129,0.2343,-0.0214,-0.0214,1,0,1,0.0,Amb,-0.0239,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_013,Boltz2,0.2709,0.2634,0.2709,0.2634,0.0075,0.0075,1,1,0,1.0,Amb,0.005,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_014,Boltz2,0.2451,0.2426,0.2451,0.2426,0.0025,0.0025,1,1,0,1.0,Amb,0.0,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_015,Boltz2,0.2203,0.2158,0.2203,0.2158,0.0046,0.0046,1,1,0,1.0,Amb,0.0021,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_016,Boltz2,0.2931,0.2915,0.2931,0.2915,0.0016,0.0016,1,1,0,1.0,Amb,-0.0009,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_017,Boltz2,0.2966,0.2785,0.2966,0.2785,0.0181,0.0181,1,1,0,1.0,Amb,0.0156,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_018,Boltz2,0.2366,0.2495,0.2366,0.2495,-0.0129,-0.0129,1,0,1,0.0,Amb,-0.0154,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_019,Boltz2,0.2743,0.2638,0.2743,0.2638,0.0105,0.0105,1,1,0,1.0,Amb,0.008,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_020,Boltz2,0.3509,0.3468,0.3509,0.3468,0.0042,0.0042,1,1,0,1.0,Amb,0.0017,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_021,Boltz2,0.3894,0.3952,0.3894,0.3952,-0.0058,-0.0058,1,0,1,0.0,Amb,-0.0083,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_022,Boltz2,0.2261,0.2321,0.2261,0.2321,-0.006,-0.006,1,0,1,0.0,Amb,-0.0085,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_023,Boltz2,0.2318,0.2384,0.2318,0.2384,-0.0066,-0.0066,1,0,1,0.0,Amb,-0.0091,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_024,Boltz2,0.2213,0.2252,0.2213,0.2252,-0.0039,-0.0039,1,0,1,0.0,Amb,-0.0064,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_025,Boltz2,0.2375,0.2328,0.2375,0.2328,0.0047,0.0047,1,1,0,1.0,Amb,0.0022,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_026,Boltz2,0.2247,0.2232,0.2247,0.2232,0.0016,0.0016,1,1,0,1.0,Amb,-0.0009,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_027,Boltz2,0.3243,0.3556,0.3243,0.3556,-0.0314,-0.0314,1,0,1,0.0,Amb,-0.0339,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_028,Boltz2,0.2221,0.2181,0.2221,0.2181,0.004,0.004,1,1,0,1.0,Amb,0.0015,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_029,Boltz2,0.2603,0.2277,0.2603,0.2277,0.0326,0.0326,1,1,0,1.0,Amb,0.0301,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_030,Boltz2,0.2144,0.2391,0.2144,0.2391,-0.0248,-0.0248,1,0,1,0.0,Amb,-0.0273,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_031,Boltz2,0.2902,0.2864,0.2902,0.2864,0.0038,0.0038,1,1,0,1.0,Amb,0.0013,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_032,Boltz2,0.326,0.3231,0.326,0.3231,0.0029,0.0029,1,1,0,1.0,Amb,0.0004,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_033,Boltz2,0.2037,0.2168,0.2037,0.2168,-0.0132,-0.0132,1,0,1,0.0,Amb,-0.0157,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_034,Boltz2,0.2142,0.2455,0.2142,0.2455,-0.0313,-0.0313,1,0,1,0.0,Amb,-0.0338,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_035,Boltz2,0.2457,0.2479,0.2457,0.2479,-0.0023,-0.0023,1,0,1,0.0,Amb,-0.0048,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_036,Boltz2,0.224,0.2193,0.224,0.2193,0.0047,0.0047,1,1,0,1.0,Amb,0.0022,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_037,Boltz2,0.2512,0.2521,0.2512,0.2521,-0.001,-0.001,1,0,1,0.0,Amb,-0.0035,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_038,Boltz2,0.3446,0.3884,0.3446,0.3884,-0.0438,-0.0438,1,0,1,0.0,Amb,-0.0463,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_039,Boltz2,0.3584,0.3438,0.3584,0.3438,0.0145,0.0145,1,1,0,1.0,Amb,0.012,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_040,Boltz2,0.3791,0.4244,0.3791,0.4244,-0.0453,-0.0453,1,0,1,0.0,Amb,-0.0478,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_041,Boltz2,0.2119,0.2192,0.2119,0.2192,-0.0073,-0.0073,1,0,1,0.0,Amb,-0.0098,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_042,Boltz2,0.2208,0.2248,0.2208,0.2248,-0.004,-0.004,1,0,1,0.0,Amb,-0.0065,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_043,Boltz2,0.2325,0.2258,0.2325,0.2258,0.0067,0.0067,1,1,0,1.0,Amb,0.0042,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_044,Boltz2,0.2173,0.2579,0.2173,0.2579,-0.0406,-0.0406,1,0,1,0.0,Amb,-0.0431,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_045,Boltz2,0.2278,0.2208,0.2278,0.2208,0.007,0.007,1,1,0,1.0,Amb,0.0045,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_046,Boltz2,0.2844,0.2702,0.2844,0.2702,0.0142,0.0142,1,1,0,1.0,Amb,0.0117,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_047,Boltz2,0.3439,0.3335,0.3439,0.3335,0.0104,0.0104,1,1,0,1.0,Amb,0.0079,Amb,0.0025,,,,,,,
1dzlA_5keqF,ShallowMsa_048,Boltz2,0.233,0.2326,0.233,0.2326,0.0004,0.0004,1,1,0,1.0,Amb,-0.0021,Amb,0.0025,,,,,,,
1eboE_5fhcJ,DeepMsa,AF2,0.8385,0.6019,0.5494,0.4244,0.2366,0.1251,2,1,1,0.5,F1,0.2366,F1,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_000,AF2,0.8673,0.2466,0.6537,0.2329,0.6207,0.4208,2,2,0,1.0,F1,0.2366,F1,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_001,AF2,0.6466,0.2676,0.5439,0.2447,0.379,0.2992,2,2,0,1.0,F1,-0.0051,Amb,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_002,AF2,0.4184,0.249,0.4184,0.249,0.1694,0.1694,2,2,0,1.0,F1,-0.2147,F2,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_003,AF2,0.6436,0.241,0.58,0.241,0.4025,0.3391,2,2,0,1.0,F1,0.0184,Amb,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_004,AF2,0.4468,0.2542,0.4468,0.2542,0.1925,0.1925,2,2,0,1.0,F1,-0.1916,F2,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_005,AF2,0.3275,0.2501,0.3275,0.2501,0.0774,0.0774,2,2,0,1.0,F1,-0.3067,F2,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_006,AF2,0.6664,0.2397,0.5532,0.2343,0.4267,0.3189,2,2,0,1.0,F1,0.0426,Amb,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_007,AF2,0.805,0.2505,0.6138,0.2354,0.5546,0.3784,2,2,0,1.0,F1,0.1705,F1,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_008,AF2,0.7663,0.2625,0.5922,0.2507,0.5038,0.3415,2,2,0,1.0,F1,0.1197,F1,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_009,AF2,0.6494,0.2619,0.5456,0.2425,0.3875,0.3031,2,2,0,1.0,F1,0.0034,Amb,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_010,AF2,0.6435,0.2711,0.5763,0.2582,0.3724,0.3181,2,2,0,1.0,F1,-0.0117,Amb,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_011,AF2,0.6543,0.3006,0.5556,0.2657,0.3537,0.2898,2,2,0,1.0,F1,-0.0304,Amb,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_012,AF2,0.4674,0.2474,0.4674,0.2474,0.22,0.22,2,2,0,1.0,F1,-0.1641,F2,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_013,AF2,0.6709,0.2521,0.556,0.2372,0.4188,0.3188,2,2,0,1.0,F1,0.0347,Amb,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_014,AF2,0.4247,0.2841,0.4247,0.2841,0.1407,0.1407,2,2,0,1.0,F1,-0.2434,F2,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_015,AF2,0.672,0.2616,0.5926,0.2502,0.4104,0.3423,2,2,0,1.0,F1,0.0263,Amb,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_016,AF2,0.6379,0.2366,0.5385,0.2283,0.4013,0.3102,2,2,0,1.0,F1,0.0172,Amb,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_017,AF2,0.7756,0.3098,0.5618,0.2817,0.4658,0.2801,2,2,0,1.0,F1,0.0817,F1,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_018,AF2,0.6299,0.2715,0.5689,0.255,0.3584,0.3139,2,2,0,1.0,F1,-0.0257,Amb,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_019,AF2,0.6393,0.2836,0.3982,0.2259,0.3557,0.1723,2,1,1,0.5,F1,-0.0284,Amb,0.3841,,,,,,,
1eboE_5fhcJ,ShallowMsa_020,AF2,0.6648,0.2424,0.5539,0.2348,0.4224,0.3191,2,2,0,1.0,F1,0.0383,Amb,0.3841,,,,,,,
