pdb_file,score_pdb1,score_pdb2,Fold,cluster_num,unique_fold_score
ShallowMsa_013_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33335,0.52523,2a73,013,0.0
ShallowMsa_013_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.32991,0.55685,2a73,013,0.0
ShallowMsa_013_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.31798,0.4946,2a73,013,0.0
ShallowMsa_014_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.41134,0.50206,2a73,014,0.0
ShallowMsa_014_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.33857,0.46128,2a73,014,0.0
ShallowMsa_014_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.39361,0.41743,2a73,014,0.0
ShallowMsa_014_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.37599,0.41941,2a73,014,0.0
ShallowMsa_014_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.30606,0.48914,2a73,014,0.0
ShallowMsa_015_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.30631,0.65225,2a73,015,0.0
ShallowMsa_015_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.31032,0.70082,2a73,015,0.0
ShallowMsa_015_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.30368,0.67517,2a73,015,0.0
ShallowMsa_015_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.30506,0.60243,2a73,015,0.0
ShallowMsa_015_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.30755,0.68878,2a73,015,0.0
ShallowMsa_016_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.31614,0.46972,2a73,016,0.0
ShallowMsa_016_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.31501,0.4732,2a73,016,0.0
ShallowMsa_016_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.31461,0.43853,2a73,016,0.0
ShallowMsa_016_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.32272,0.34106,2a73,016,0.0
ShallowMsa_016_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.3079,0.50032,2a73,016,0.0
ShallowMsa_017_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.30779,0.73215,2a73,017,0.0
ShallowMsa_017_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.30669,0.6939,2a73,017,0.0
ShallowMsa_017_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.31751,0.66704,2a73,017,0.0
ShallowMsa_017_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.30815,0.60032,2a73,017,0.0
ShallowMsa_017_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.31262,0.60817,2a73,017,0.0
ShallowMsa_018_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.30665,0.5126,2a73,018,0.0
ShallowMsa_018_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.30728,0.5379,2a73,018,0.0
ShallowMsa_018_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.30599,0.59045,2a73,018,0.0
ShallowMsa_018_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.31593,0.39095,2a73,018,0.0
ShallowMsa_018_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.30859,0.4472,2a73,018,0.0
ShallowMsa_019_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.30413,0.44695,2a73,019,0.0
ShallowMsa_019_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.30252,0.4646,2a73,019,0.0
ShallowMsa_019_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.43086,0.60504,2a73,019,0.0
ShallowMsa_019_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.37884,0.57269,2a73,019,0.0
ShallowMsa_019_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.32602,0.51909,2a73,019,0.0
ShallowMsa_020_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.35893,0.58756,2a73,020,0.2
ShallowMsa_020_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.42841,0.42346,3l5n,020,0.2
ShallowMsa_020_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.39,0.43021,2a73,020,0.2
ShallowMsa_020_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.40317,0.41585,2a73,020,0.2
ShallowMsa_020_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.39141,0.60443,2a73,020,0.2
ShallowMsa_021_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.29931,0.60897,2a73,021,0.0
ShallowMsa_021_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.30007,0.66617,2a73,021,0.0
ShallowMsa_021_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.30395,0.59727,2a73,021,0.0
ShallowMsa_021_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.30691,0.6081,2a73,021,0.0
ShallowMsa_021_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.32391,0.69618,2a73,021,0.0
ShallowMsa_022_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.32819,0.41563,2a73,022,0.0
ShallowMsa_022_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.31924,0.37909,2a73,022,0.0
ShallowMsa_022_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.32011,0.35854,2a73,022,0.0
ShallowMsa_022_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.31224,0.39399,2a73,022,0.0
ShallowMsa_022_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.31824,0.41627,2a73,022,0.0
ShallowMsa_023_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.31249,0.70588,2a73,023,0.0
ShallowMsa_023_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.31167,0.72165,2a73,023,0.0
ShallowMsa_023_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.31313,0.60473,2a73,023,0.0
ShallowMsa_023_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.31114,0.73842,2a73,023,0.0
ShallowMsa_023_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.30432,0.66731,2a73,023,0.0
ShallowMsa_024_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.3276,0.51823,2a73,024,0.2
ShallowMsa_024_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.32923,0.33107,2a73,024,0.2
ShallowMsa_024_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.32589,0.30277,3l5n,024,0.2
ShallowMsa_024_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33837,0.34269,2a73,024,0.2
ShallowMsa_024_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.33741,0.36122,2a73,024,0.2
ShallowMsa_025_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.30471,0.58969,2a73,025,0.0
ShallowMsa_025_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.36479,0.45597,2a73,025,0.0
ShallowMsa_025_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.38108,0.48371,2a73,025,0.0
ShallowMsa_025_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.35204,0.50142,2a73,025,0.0
ShallowMsa_025_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.32588,0.51328,2a73,025,0.0
ShallowMsa_026_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.30545,0.56122,2a73,026,0.0
ShallowMsa_026_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.30353,0.55667,2a73,026,0.0
ShallowMsa_026_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.30423,0.57087,2a73,026,0.0
ShallowMsa_026_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.30104,0.53866,2a73,026,0.0
ShallowMsa_026_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.30475,0.60358,2a73,026,0.0
ShallowMsa_027_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.31311,0.50035,2a73,027,0.0
ShallowMsa_027_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.33037,0.35609,2a73,027,0.0
ShallowMsa_027_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.3069,0.40974,2a73,027,0.0
ShallowMsa_027_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.31549,0.40382,2a73,027,0.0
ShallowMsa_027_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.30701,0.39203,2a73,027,0.0
ShallowMsa_028_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.31114,0.43701,2a73,028,0.0
ShallowMsa_028_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.30873,0.40643,2a73,028,0.0
ShallowMsa_028_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.30913,0.43914,2a73,028,0.0
ShallowMsa_028_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.31005,0.37612,2a73,028,0.0
ShallowMsa_028_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.30586,0.46066,2a73,028,0.0
ShallowMsa_029_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.30767,0.49154,2a73,029,0.0
ShallowMsa_029_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.30842,0.6142,2a73,029,0.0
ShallowMsa_029_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.30659,0.52629,2a73,029,0.0
ShallowMsa_029_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.30766,0.44521,2a73,029,0.0
ShallowMsa_029_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.30282,0.45404,2a73,029,0.0
ShallowMsa_030_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.31715,0.3277,2a73,030,0.0
ShallowMsa_030_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.315,0.38044,2a73,030,0.0
ShallowMsa_030_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.31778,0.3472,2a73,030,0.0
ShallowMsa_030_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.31688,0.35401,2a73,030,0.0
ShallowMsa_030_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.30834,0.4765,2a73,030,0.0
ShallowMsa_031_unrelaxed_alphafold2_ptm_model_1_seed_000.pdb,0.31449,0.41836,2a73,031,0.0
ShallowMsa_031_unrelaxed_alphafold2_ptm_model_2_seed_000.pdb,0.31097,0.38666,2a73,031,0.0
ShallowMsa_031_unrelaxed_alphafold2_ptm_model_3_seed_000.pdb,0.31507,0.38822,2a73,031,0.0
ShallowMsa_031_unrelaxed_alphafold2_ptm_model_4_seed_000.pdb,0.32494,0.37303,2a73,031,0.0
DeepMsa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.85384,0.83826,5l35,Query,1.0
DeepMsa_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.84527,0.82589,5l35,Query,1.0
DeepMsa_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.84628,0.82735,5l35,Query,1.0
DeepMsa_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.84246,0.82196,5l35,Query,1.0
DeepMsa_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.83598,0.82544,5l35,Query,1.0
ShallowMsa_000_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34085,0.33701,5l35,000,1.0
ShallowMsa_000_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.38427,0.37872,5l35,000,1.0
ShallowMsa_000_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.37266,0.36071,5l35,000,1.0
ShallowMsa_000_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.31043,0.30151,5l35,000,1.0
ShallowMsa_000_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.35353,0.34664,5l35,000,1.0
ShallowMsa_001_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.38803,0.38264,5l35,001,1.0
ShallowMsa_001_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.59321,0.6084,5l35,001,1.0
ShallowMsa_001_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.38358,0.37828,5l35,001,1.0
ShallowMsa_001_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.37969,0.37894,5l35,001,1.0
ShallowMsa_001_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,0.34002,0.32644,5l35,001,1.0
ShallowMsa_002_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,0.56826,0.5702,5l35,002,1.0
ShallowMsa_002_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.36601,0.35055,5l35,002,1.0
ShallowMsa_002_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.41141,0.39891,5l35,002,1.0
ShallowMsa_002_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.37313,0.36869,5l35,002,1.0
ShallowMsa_002_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,0.4204,0.41289,5l35,002,1.0
DeepMsa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.98448,0.94013,4ydq,Query,1.0
DeepMsa_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.98487,0.94108,4ydq,Query,1.0
DeepMsa_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.98538,0.9415,4ydq,Query,1.0
DeepMsa_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.98513,0.93776,4ydq,Query,1.0
DeepMsa_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.9832,0.93987,4ydq,Query,1.0
ShallowMsa_000_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.9039,0.88525,4ydq,000,0.8
ShallowMsa_000_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.83191,0.82373,4ydq,000,0.8
ShallowMsa_000_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.83004,0.80911,4ydq,000,0.8
ShallowMsa_000_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.85865,0.84675,4ydq,000,0.8
ShallowMsa_000_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.79424,0.79592,4twa,000,0.8
ShallowMsa_001_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.93776,0.9285,4ydq,001,0.8
ShallowMsa_001_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.93004,0.92431,4ydq,001,0.8
ShallowMsa_001_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.92926,0.91376,4ydq,001,0.8
ShallowMsa_001_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.93147,0.93526,4twa,001,0.8
ShallowMsa_001_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.88885,0.8798,4ydq,001,0.8
ShallowMsa_002_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.96015,0.92928,4ydq,002,0.6
ShallowMsa_002_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.94791,0.93026,4ydq,002,0.6
ShallowMsa_002_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.96267,0.92521,4ydq,002,0.6
ShallowMsa_002_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.92247,0.92932,4twa,002,0.6
ShallowMsa_002_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.91615,0.92528,4twa,002,0.6
ShallowMsa_003_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.79561,0.80814,4twa,003,0.2
ShallowMsa_003_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.77541,0.78091,4twa,003,0.2
ShallowMsa_003_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.78314,0.78402,4twa,003,0.2
ShallowMsa_003_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.77814,0.78763,4twa,003,0.2
ShallowMsa_003_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.74418,0.74134,4ydq,003,0.2
ShallowMsa_004_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,0.90803,0.89297,4ydq,004,0.6
ShallowMsa_004_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.86027,0.8449,4ydq,004,0.6
ShallowMsa_004_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.89902,0.86872,4ydq,004,0.6
ShallowMsa_004_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.80817,0.82067,4twa,004,0.6
ShallowMsa_004_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,0.84386,0.84637,4twa,004,0.6
ShallowMsa_005_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.90171,0.90609,4twa,005,0.8
ShallowMsa_005_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.9168,0.91139,4ydq,005,0.8
ShallowMsa_005_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.89617,0.89289,4ydq,005,0.8
ShallowMsa_005_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.89731,0.89446,4ydq,005,0.8
ShallowMsa_005_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.91625,0.90523,4ydq,005,0.8
ShallowMsa_006_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.98,0.93675,4ydq,006,1.0
ShallowMsa_006_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.96313,0.92564,4ydq,006,1.0
ShallowMsa_006_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.96825,0.93551,4ydq,006,1.0
ShallowMsa_006_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.94434,0.91639,4ydq,006,1.0
ShallowMsa_006_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.94928,0.93222,4ydq,006,1.0
ShallowMsa_007_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.86101,0.85445,4ydq,007,0.6
ShallowMsa_007_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.87792,0.89194,4twa,007,0.6
ShallowMsa_007_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.89135,0.89361,4twa,007,0.6
ShallowMsa_007_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.84299,0.84054,4ydq,007,0.6
ShallowMsa_007_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.76674,0.76286,4ydq,007,0.6
ShallowMsa_008_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.96496,0.93543,4ydq,008,1.0
ShallowMsa_008_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.9559,0.92875,4ydq,008,1.0
ShallowMsa_008_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.93303,0.91648,4ydq,008,1.0
ShallowMsa_008_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.91446,0.89865,4ydq,008,1.0
ShallowMsa_008_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.90776,0.89564,4ydq,008,1.0
ShallowMsa_009_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.97794,0.93734,4ydq,009,1.0
ShallowMsa_009_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.97515,0.93833,4ydq,009,1.0
ShallowMsa_009_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.9684,0.93446,4ydq,009,1.0
ShallowMsa_009_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.97187,0.93448,4ydq,009,1.0
ShallowMsa_009_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.9704,0.93436,4ydq,009,1.0
ShallowMsa_010_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.951,0.9286,4ydq,010,0.8
ShallowMsa_010_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.94548,0.93045,4ydq,010,0.8
ShallowMsa_010_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.94214,0.9222,4ydq,010,0.8
ShallowMsa_010_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.93328,0.91289,4ydq,010,0.8
ShallowMsa_010_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.9039,0.90426,4twa,010,0.8
ShallowMsa_011_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.93946,0.93369,4ydq,011,1.0
ShallowMsa_011_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.92877,0.91919,4ydq,011,1.0
ShallowMsa_011_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.92322,0.92175,4ydq,011,1.0
ShallowMsa_011_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.93239,0.9265,4ydq,011,1.0
ShallowMsa_011_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.87196,0.86666,4ydq,011,1.0
ShallowMsa_012_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.8927,0.90038,4twa,012,0.4
ShallowMsa_012_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.91394,0.90181,4ydq,012,0.4
ShallowMsa_012_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.83915,0.85596,4twa,012,0.4
ShallowMsa_012_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.88302,0.88076,4ydq,012,0.4
ShallowMsa_012_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.89731,0.90238,4twa,012,0.4
ShallowMsa_013_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.87982,0.84722,4ydq,013,0.8
ShallowMsa_013_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,0.91289,0.921,4twa,013,0.8
ShallowMsa_013_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.8966,0.87492,4ydq,013,0.8
ShallowMsa_013_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.88324,0.87362,4ydq,013,0.8
ShallowMsa_013_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,0.86594,0.85476,4ydq,013,0.8
ShallowMsa_014_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.89968,0.91651,4twa,014,0.2
ShallowMsa_014_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.89808,0.92143,4twa,014,0.2
ShallowMsa_014_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.86442,0.8525,4ydq,014,0.2
ShallowMsa_014_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.83885,0.87066,4twa,014,0.2
ShallowMsa_014_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.89404,0.91367,4twa,014,0.2
ShallowMsa_015_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.8573,0.85831,4twa,015,0.8
ShallowMsa_015_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.83483,0.83028,4ydq,015,0.8
ShallowMsa_015_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.84168,0.8262,4ydq,015,0.8
ShallowMsa_015_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.83389,0.83293,4ydq,015,0.8
ShallowMsa_015_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.82719,0.81385,4ydq,015,0.8
ShallowMsa_016_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.81296,0.81392,4twa,016,0.2
ShallowMsa_016_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.74324,0.74812,4twa,016,0.2
ShallowMsa_016_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.63521,0.65443,4twa,016,0.2
ShallowMsa_016_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.66827,0.65368,4ydq,016,0.2
ShallowMsa_016_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.50696,0.50886,4twa,016,0.2
ShallowMsa_017_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.89488,0.87871,4ydq,017,0.6
ShallowMsa_017_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.8041,0.80803,4twa,017,0.6
ShallowMsa_017_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.79388,0.79169,4ydq,017,0.6
ShallowMsa_017_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.7314,0.72859,4ydq,017,0.6
ShallowMsa_017_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.61803,0.62222,4twa,017,0.6
ShallowMsa_018_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.87823,0.88689,4twa,018,0.2
ShallowMsa_018_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.83946,0.84544,4twa,018,0.2
ShallowMsa_018_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.85625,0.86095,4twa,018,0.2
ShallowMsa_018_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.73775,0.7388,4twa,018,0.2
ShallowMsa_018_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.83662,0.82421,4ydq,018,0.2
ShallowMsa_019_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.41966,0.43718,4twa,019,0.2
ShallowMsa_019_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.44997,0.45642,4twa,019,0.2
